Zip Code,City,County,Type,State,Route Code
22310,Alexandria,Fairfax,Standard,VA,V04
22311,Alexandria,Alexandria City,Standard,VA,V01
22312,Alexandria,Fairfax,Standard,VA,V04
22313,Alexandria,Alexandria City,P.O. Box,VA,V01
22314,Alexandria,Alexandria City,Standard,VA,V01
22315,Alexandria,Fairfax,Standard,VA,V04
22320,Alexandria,Alexandria City,P.O. Box,VA,V01
22331,Alexandria,Alexandria City,Standard,VA,V01
22332,Alexandria,Alexandria City,Standard,VA,V01
22333,Alexandria,Alexandria City,Unique,VA,V01
22334,Alexandria,Alexandria City,Unique,VA,V01
22350,Alexandria,Alexandria City,Unique,VA,V01
22401,Fredericksburg,Fredericksburg City,Standard,VA,V23
22402,Fredericksburg,Fredericksburg City,P.O. Box,VA,V23
22403,Fredericksburg,Stafford,P.O. Box,VA,V07
22404,Fredericksburg,Fredericksburg City,P.O. Box,VA,V23
22405,Fredericksburg,Stafford,Standard,VA,V07
22406,Fredericksburg,Stafford,Standard,VA,V07
22407,Fredericksburg,Spotsylvania,Standard,VA,V22
22408,Fredericksburg,Spotsylvania,Standard,VA,V22
22412,Fredericksburg,Stafford,Unique,VA,V07
22427,Bowling Green,Caroline,Standard,VA,V30
22428,Bowling Green,Caroline,Unique,VA,V30
22430,Brooke,Stafford,P.O. Box,VA,V07
22432,Burgess,Northumberland,Standard,VA,V27
22433,Burr Hill,Orange,Standard,VA,V21
22435,Callao,Northumberland,Standard,VA,V27
22436,Caret,Essex,Standard,VA,V29
22437,Center Cross,Essex,Standard,VA,V29
22438,Champlain,Essex,Standard,VA,V29
22442,Coles Point,Westmoreland,P.O. Box,VA,V25
22443,Colonial Beach,Westmoreland,Standard,VA,V25
22446,Corbin,Caroline,P.O. Box,VA,V30
22448,Dahlgren,King George,Standard,VA,V24
22451,Dogue,King George,P.O. Box,VA,V24
22454,Dunnsville,Essex,Standard,VA,V29
22456,Edwardsville,Northumberland,P.O. Box,VA,V27
22460,Farnham,Richmond,Standard,VA,V26
22463,Garrisonville,Stafford,P.O. Box,VA,V07
22469,Hague,Westmoreland,Standard,VA,V25
22471,Hartwood,Stafford,P.O. Box,VA,V07
22472,Haynesville,Richmond,P.O. Box,VA,V26
22473,Heathsville,Northumberland,Standard,VA,V27
22476,Hustle,Essex,Standard,VA,V29
22480,Irvington,Lancaster,Standard,VA,V28
22481,Jersey,King George,P.O. Box,VA,V24
22482,Kilmarnock,Lancaster,Standard,VA,V28
22485,King George,King George,Standard,VA,V24
22488,Kinsale,Westmoreland,Standard,VA,V25
22501,Ladysmith,Caroline,Standard,VA,V30
22503,Lancaster,Lancaster,Standard,VA,V28
22504,Laneview,Essex,Standard,VA,V29
22507,Lively,Lancaster,P.O. Box,VA,V28
22508,Locust Grove,Orange,Standard,VA,V21
22509,Loretto,Essex,Standard,VA,V29
22511,Lottsburg,Northumberland,Standard,VA,V27
22513,Merry Point,Lancaster,P.O. Box,VA,V28
22514,Milford,Caroline,Standard,VA,V30
22517,Mollusk,Lancaster,P.O. Box,VA,V28
22520,Montross,Westmoreland,Standard,VA,V25
22523,Morattico,Lancaster,P.O. Box,VA,V28
22524,Mount Holly,Westmoreland,P.O. Box,VA,V25
22526,Ninde,King George,P.O. Box,VA,V24
22528,Nuttsville,Lancaster,P.O. Box,VA,V28
22529,Oldhams,Westmoreland,P.O. Box,VA,V25
22530,Ophelia,Northumberland,P.O. Box,VA,V27
22534,Partlow,Spotsylvania,Standard,VA,V22
22535,Port Royal,Caroline,Standard,VA,V30
22538,Rappahannock Academy,Caroline,Standard,VA,V30
22539,Reedville,Northumberland,Standard,VA,V27
22542,Rhoadesville,Orange,Standard,VA,V21
22544,Rollins Fork,King George,P.O. Box,VA,V24
22545,Ruby,Stafford,P.O. Box,VA,V07
22546,Ruther Glen,Caroline,Standard,VA,V30
22547,Sealston,King George,P.O. Box,VA,V24
22548,Sharps,Richmond,P.O. Box,VA,V26
22551,Spotsylvania,Spotsylvania,Standard,VA,V22
22552,Sparta,Caroline,P.O. Box,VA,V30
22553,Spotsylvania,Spotsylvania,Standard,VA,V22
22554,Stafford,Stafford,Standard,VA,V07
22555,Stafford,Stafford,P.O. Box,VA,V07
22556,Stafford,Stafford,Standard,VA,V07
22558,Stratford,Westmoreland,P.O. Box,VA,V25
22560,Tappahannock,Essex,Standard,VA,V29
22565,Thornburg,Spotsylvania,P.O. Box,VA,V22
22567,Unionville,Orange,Standard,VA,V21
22570,Village,Richmond,P.O. Box,VA,V26
22572,Warsaw,Richmond,Standard,VA,V26
22576,Weems,Lancaster,Standard,VA,V28
22577,Sandy Point,Westmoreland,P.O. Box,VA,V25
22578,White Stone,Lancaster,Standard,VA,V28
22579,Wicomico Church,Northumberland,P.O. Box,VA,V27
22580,Woodford,Caroline,Standard,VA,V30
22581,Zacata,Westmoreland,P.O. Box,VA,V25
22601,Winchester,Winchester City,Standard,VA,V10
22602,Winchester,Frederick,Standard,VA,V10
22603,Winchester,Frederick,Standard,VA,V10
22604,Winchester,Winchester City,P.O. Box,VA,V10
22610,Bentonville,Warren,Standard,VA,V09
22611,Berryville,Clarke,Standard,VA,V11
22620,Boyce,Clarke,Standard,VA,V11
22622,Brucetown,Frederick,P.O. Box,VA,V10
22623,Chester Gap,Rappahannock,Standard,VA,V15
22624,Clear Brook,Frederick,Standard,VA,V10
22625,Cross Junction,Frederick,Standard,VA,V10
22626,Fishers Hill,Shenandoah,P.O. Box,VA,V13
22627,Flint Hill,Rappahannock,Standard,VA,V15
22630,Front Royal,Warren,Standard,VA,V09
22637,Gore,Frederick,Standard,VA,V10
22639,Hume,Fauquier,Standard,VA,V08
22640,Huntly,Rappahannock,Standard,VA,V15
22641,Strasburg,Shenandoah,Standard,VA,V13
22642,Linden,Warren,Standard,VA,V09
22643,Markham,Fauquier,Standard,VA,V08
22644,Maurertown,Shenandoah,Standard,VA,V13
22645,Middletown,Frederick,Standard,VA,V10
22646,Millwood,Clarke,P.O. Box,VA,V11
22649,Middletown,Warren,Standard,VA,V09
22650,Rileyville,Page,Standard,VA,V14
22652,Fort Valley,Shenandoah,Standard,VA,V13
22654,Star Tannery,Frederick,Standard,VA,V10
22655,Stephens City,Frederick,Standard,VA,V10
22656,Stephenson,Frederick,Standard,VA,V10
22657,Strasburg,Shenandoah,Standard,VA,V13
22660,Toms Brook,Shenandoah,Standard,VA,V13
22663,White Post,Clarke,Standard,VA,V11
22664,Woodstock,Shenandoah,Standard,VA,V13
22701,Culpeper,Culpeper,Standard,VA,V16
22709,Aroda,Madison,Standard,VA,V17
22711,Banco,Madison,Standard,VA,V17
22712,Bealeton,Fauquier,Standard,VA,V08
22713,Boston,Culpeper,Standard,VA,V16
22714,Brandy Station,Culpeper,Standard,VA,V16
22715,Brightwood,Madison,Standard,VA,V17
22716,Castleton,Rappahannock,Standard,VA,V15
22718,Elkwood,Culpeper,Standard,VA,V16
22719,Etlan,Madison,Standard,VA,V17
22720,Goldvein,Fauquier,Standard,VA,V08
22722,Haywood,Madison,Standard,VA,V17
22723,Hood,Madison,Standard,VA,V17
22724,Jeffersonton,Culpeper,Standard,VA,V16
22725,Leon,Madison,Standard,VA,V17
22726,Lignum,Culpeper,Standard,VA,V16
22727,Madison,Madison,Standard,VA,V17
22728,Midland,Fauquier,Standard,VA,V08
22729,Mitchells,Culpeper,Standard,VA,V16
22730,Oakpark,Madison,Standard,VA,V17
22731,Pratts,Madison,Standard,VA,V17
22732,Radiant,Madison,Standard,VA,V17
22733,Rapidan,Culpeper,Standard,VA,V16
22734,Remington,Fauquier,Standard,VA,V08
22735,Reva,Madison,Standard,VA,V17
22736,Richardsville,Culpeper,Standard,VA,V16
22737,Rixeyville,Culpeper,Standard,VA,V16
22738,Rochelle,Madison,Standard,VA,V17
22739,Somerville,Fauquier,P.O. Box,VA,V08
22740,Sperryville,Rappahannock,Standard,VA,V15
22741,Stevensburg,Culpeper,Standard,VA,V16
22742,Sumerduck,Fauquier,Standard,VA,V08
22743,Syria,Madison,Standard,VA,V17
22746,Viewtown,Culpeper,Standard,VA,V16
22747,Washington,Rappahannock,Standard,VA,V15
22748,Wolftown,Madison,P.O. Box,VA,V17
22749,Woodville,Rappahannock,Standard,VA,V15
22801,Harrisonburg,Harrisonburg City,Standard,VA,V19
22802,Harrisonburg,Harrisonburg City,Standard,VA,V19
22803,Harrisonburg,Harrisonburg City,P.O. Box,VA,V19
22807,Harrisonburg,Harrisonburg City,Unique,VA,V19
22810,Basye,Shenandoah,Standard,VA,V13
22811,Bergton,Rockingham,Standard,VA,V18
22812,Bridgewater,Rockingham,Standard,VA,V18
22815,Broadway,Rockingham,Standard,VA,V18
22820,Criders,Rockingham,Standard,VA,V18
22821,Dayton,Rockingham,Standard,VA,V18
22824,Edinburg,Shenandoah,Standard,VA,V13
22827,Elkton,Rockingham,Standard,VA,V18
22830,Fulks Run,Rockingham,Standard,VA,V18
22831,Hinton,Rockingham,Standard,VA,V18
22832,Keezletown,Rockingham,Standard,VA,V18
22833,Lacey Spring,Rockingham,P.O. Box,VA,V18
22834,Linville,Rockingham,Standard,VA,V18
22835,Luray,Page,Standard,VA,V14
22840,Mc Gaheysville,Rockingham,Standard,VA,V18
22841,Mount Crawford,Rockingham,Standard,VA,V18
22842,Mount Jackson,Shenandoah,Standard,VA,V13
22843,Mount Solon,Augusta,Standard,VA,V34
22844,New Market,Shenandoah,Standard,VA,V13
22845,Orkney Springs,Shenandoah,Standard,VA,V13
22846,Penn Laird,Rockingham,Standard,VA,V18
22847,Quicksburg,Shenandoah,Standard,VA,V13
22848,Pleasant Valley,Rockingham,P.O. Box,VA,V18
22849,Shenandoah,Page,Standard,VA,V14
22850,Singers Glen,Rockingham,Standard,VA,V18
22851,Stanley,Page,Standard,VA,V14
22853,Timberville,Rockingham,Standard,VA,V18
22901,Charlottesville,Albemarle,Standard,VA,V33
22902,Charlottesville,Charlottesville City,Standard,VA,V34
22903,Charlottesville,Charlottesville City,Standard,VA,V34
22904,Charlottesville,Charlottesville City,Standard,VA,V34
22905,Charlottesville,Charlottesville City,P.O. Box,VA,V34
22906,Charlottesville,Charlottesville City,P.O. Box,VA,V34
22907,Charlottesville,Charlottesville City,Unique,VA,V34
22908,Charlottesville,Charlottesville City,Unique,VA,V34
22909,Charlottesville,Albemarle,Unique,VA,V33
22910,Charlottesville,Charlottesville City,Unique,VA,V34
22911,Charlottesville,Albemarle,Standard,VA,V33
22920,Afton,Nelson,Standard,VA,V43
22922,Arrington,Nelson,Standard,VA,V43
22923,Barboursville,Orange,Standard,VA,V21
22924,Batesville,Albemarle,P.O. Box,VA,V33
22931,Covesville,Albemarle,Standard,VA,V33
22932,Crozet,Albemarle,Standard,VA,V33
22935,Dyke,Greene,Standard,VA,V20
22936,Earlysville,Albemarle,Standard,VA,V33
22937,Esmont,Albemarle,Standard,VA,V33
22938,Faber,Nelson,Standard,VA,V43
22939,Fishersville,Augusta,Standard,VA,V34
22940,Free Union,Albemarle,Standard,VA,V33
22942,Gordonsville,Orange,Standard,VA,V21
22943,Greenwood,Albemarle,Standard,VA,V33
22945,Ivy,Albemarle,P.O. Box,VA,V33
22946,Keene,Albemarle,Standard,VA,V33
22947,Keswick,Albemarle,Standard,VA,V33
22948,Locust Dale,Madison,Standard,VA,V17
22949,Lovingston,Nelson,Standard,VA,V43
22952,Lyndhurst,Augusta,Standard,VA,V34
22957,Montpelier Station,Orange,P.O. Box,VA,V21
22958,Nellysford,Nelson,Standard,VA,V43
22959,North Garden,Albemarle,Standard,VA,V33
22960,Orange,Orange,Standard,VA,V21
22963,Palmyra,Fluvanna,Standard,VA,V45
22964,Piney River,Nelson,Standard,VA,V43
22965,Quinque,Greene,P.O. Box,VA,V20
22967,Roseland,Nelson,Standard,VA,V43
22968,Ruckersville,Greene,Standard,VA,V20
22969,Schuyler,Nelson,Standard,VA,V43
22971,Shipman,Nelson,Standard,VA,V43
22972,Somerset,Orange,Standard,VA,V21
22973,Stanardsville,Greene,Standard,VA,V20
22974,Troy,Fluvanna,Standard,VA,V45
22976,Tyro,Nelson,Standard,VA,V43
22980,Waynesboro,Waynesboro City,Standard,VA,V36
22987,White Hall,Albemarle,P.O. Box,VA,V33
22989,Woodberry Forest,Madison,P.O. Box,VA,V17
23001,Achilles,Gloucester,P.O. Box,VA,V52
23002,Amelia Court House,Amelia,Standard,VA,V82
23003,Ark,Gloucester,P.O. Box,VA,V52
23004,Arvonia,Buckingham,Standard,VA,V44
23005,Ashland,Hanover,Standard,VA,V31
23009,Aylett,King William,Standard,VA,V49
23011,Barhamsville,New Kent,Standard,VA,V54
23014,Beaumont,Goochland,Standard,VA,V46
23015,Beaverdam,Hanover,Standard,VA,V31
23018,Bena,Gloucester,P.O. Box,VA,V52
23021,Bohannon,Mathews,Standard,VA,V53
23022,Bremo Bluff,Fluvanna,Standard,VA,V45
23023,Bruington,King And Queen,Standard,VA,V50
23024,Bumpass,Louisa,Standard,VA,V32
23025,Cardinal,Mathews,Standard,VA,V53
23027,Cartersville,Cumberland,Standard,VA,V86
23030,Charles City,Charles City,Standard,VA,V56
23031,Christchurch,Middlesex,P.O. Box,VA,V51
23032,Church View,Middlesex,Standard,VA,V51
23035,Cobbs Creek,Mathews,Standard,VA,V53
23038,Columbia,Fluvanna,Standard,VA,V45
23039,Crozier,Goochland,Standard,VA,V46
23040,Cumberland,Cumberland,Standard,VA,V86
23043,Deltaville,Middlesex,Standard,VA,V51
23045,Diggs,Mathews,Standard,VA,V53
23047,Doswell,Hanover,Standard,VA,V31
23050,Dutton,Gloucester,Standard,VA,V52
23055,Fork Union,Fluvanna,Standard,VA,V45
23056,Foster,Mathews,Standard,VA,V53
23058,Glen Allen,Henrico,P.O. Box,VA,V47
23059,Glen Allen,Henrico,Standard,VA,V47
23060,Glen Allen,Henrico,Standard,VA,V47
23061,Gloucester,Gloucester,Standard,VA,V52
23062,Gloucester Point,Gloucester,Standard,VA,V52
23063,Goochland,Goochland,Standard,VA,V46
23064,Grimstead,Mathews,P.O. Box,VA,V53
23065,Gum Spring,Goochland,Standard,VA,V46
23066,Gwynn,Mathews,P.O. Box,VA,V53
23067,Hadensville,Goochland,P.O. Box,VA,V46
23068,Hallieford,Mathews,Standard,VA,V53
23069,Hanover,Hanover,Standard,VA,V31
23070,Hardyville,Middlesex,Standard,VA,V51
23071,Hartfield,Middlesex,Standard,VA,V51
23072,Hayes,Gloucester,Standard,VA,V52
23075,Henrico,Henrico,Standard,VA,V47
23076,Hudgins,Mathews,Standard,VA,V53
23079,Jamaica,Middlesex,Standard,VA,V51
23081,Jamestown,James City,P.O. Box,VA,V55
23083,Jetersville,Amelia,Standard,VA,V82
23084,Kents Store,Fluvanna,Standard,VA,V45
23085,King And Queen Court House,King And Queen,Standard,VA,V50
23086,King William,King William,Standard,VA,V49
23089,Lanexa,New Kent,Standard,VA,V54
23090,Lightfoot,York,P.O. Box,VA,V58
23091,Little Plymouth,King And Queen,Standard,VA,V50
23092,Locust Hill,Middlesex,Standard,VA,V51
23093,Louisa,Louisa,Standard,VA,V32
23102,Maidens,Goochland,Standard,VA,V46
23103,Manakin Sabot,Goochland,Standard,VA,V46
23105,Mannboro,Amelia,P.O. Box,VA,V82
23106,Manquin,King William,Standard,VA,V49
23107,Maryus,Gloucester,P.O. Box,VA,V52
23108,Mascot,King And Queen,Standard,VA,V50
23109,Mathews,Mathews,Standard,VA,V53
23110,Mattaponi,King And Queen,Standard,VA,V50
23111,Mechanicsville,Hanover,Standard,VA,V31
23112,Midlothian,Chesterfield,Standard,VA,V83
23113,Midlothian,Chesterfield,Standard,VA,V83
23114,Midlothian,Chesterfield,Standard,VA,V83
23115,Millers Tavern,Essex,P.O. Box,VA,V29
23116,Mechanicsville,Hanover,Standard,VA,V31
23117,Mineral,Louisa,Standard,VA,V32
23119,Moon,Mathews,Standard,VA,V53
23120,Moseley,Chesterfield,Standard,VA,V83
23123,New Canton,Buckingham,Standard,VA,V44
23124,New Kent,New Kent,Standard,VA,V54
23125,New Point,Mathews,Standard,VA,V53
23126,Newtown,King And Queen,Standard,VA,V50
23127,Norge,James City,P.O. Box,VA,V55
23128,North,Mathews,Standard,VA,V53
23129,Oilville,Goochland,Standard,VA,V46
23130,Onemo,Mathews,Standard,VA,V53
23131,Ordinary,Gloucester,P.O. Box,VA,V52
23138,Port Haywood,Mathews,Standard,VA,V53
23139,Powhatan,Powhatan,Standard,VA,V85
23140,Providence Forge,New Kent,Standard,VA,V54
23141,Quinton,New Kent,Standard,VA,V54
23146,Rockville,Hanover,Standard,VA,V31
23147,Ruthville,Charles City,P.O. Box,VA,V56
23148,Saint Stephens Church,King And Queen,Standard,VA,V50
23149,Saluda,Middlesex,Standard,VA,V51
23150,Sandston,Henrico,Standard,VA,V47
23153,Sandy Hook,Goochland,Standard,VA,V46
23154,Schley,Gloucester,P.O. Box,VA,V52
23155,Severn,Gloucester,P.O. Box,VA,V52
23156,Shacklefords,King And Queen,Standard,VA,V50
23160,State Farm,Goochland,Standard,VA,V46
23161,Stevensville,King And Queen,Standard,VA,V50
23162,Studley,Hanover,P.O. Box,VA,V31
23163,Susan,Mathews,Standard,VA,V53
23168,Toano,James City,Standard,VA,V55
23169,Topping,Middlesex,Standard,VA,V51
23170,Trevilians,Louisa,P.O. Box,VA,V32
23173,Richmond,Richmond City,Unique,VA,V48
23175,Urbanna,Middlesex,Standard,VA,V51
23176,Wake,Middlesex,Standard,VA,V51
23177,Walkerton,King And Queen,Standard,VA,V50
23178,Ware Neck,Gloucester,P.O. Box,VA,V52
23180,Water View,Middlesex,Standard,VA,V51
23181,West Point,King William,Standard,VA,V49
23183,White Marsh,Gloucester,P.O. Box,VA,V52
23184,Wicomico,Gloucester,P.O. Box,VA,V52
23185,Williamsburg,James City,Standard,VA,V55
23186,Williamsburg,Williamsburg City,Unique,VA,V57
23187,Williamsburg,Williamsburg City,P.O. Box,VA,V57
23188,Williamsburg,James City,Standard,VA,V55
23190,Woods Cross Roads,Gloucester,P.O. Box,VA,V52
23192,Montpelier,Hanover,Standard,VA,V31
23204,Richmond,Henrico,Standard,VA,V47
23218,Richmond,Richmond City,P.O. Box,VA,V48
23219,Richmond,Richmond City,Standard,VA,V48
23220,Richmond,Richmond City,Standard,VA,V48
23221,Richmond,Richmond City,Standard,VA,V48
23222,Richmond,Richmond City,Standard,VA,V48
23223,Richmond,Richmond City,Standard,VA,V48
23224,Richmond,Richmond City,Standard,VA,V48
23225,Richmond,Richmond City,Standard,VA,V48
23226,Richmond,Henrico,Standard,VA,V47
23227,Richmond,Henrico,Standard,VA,V47
23228,Henrico,Henrico,Standard,VA,V47
23229,Henrico,Henrico,Standard,VA,V47
23230,Richmond,Henrico,Standard,VA,V47
23231,Henrico,Henrico,Standard,VA,V47
23232,Richmond,Richmond City,Standard,VA,V48
23233,Henrico,Henrico,Standard,VA,V47
23234,Richmond,Chesterfield,Standard,VA,V83
23235,Richmond,Chesterfield,Standard,VA,V83
23236,Richmond,Chesterfield,Standard,VA,V83
23237,Richmond,Chesterfield,Standard,VA,V83
23238,Henrico,Henrico,Standard,VA,V47
23241,Richmond,Richmond City,P.O. Box,VA,V48
23242,Henrico,Henrico,P.O. Box,VA,V47
23249,Richmond,Richmond City,Unique,VA,V48
23250,Richmond,Henrico,Standard,VA,V47
23255,Henrico,Henrico,P.O. Box,VA,V47
23260,Richmond,Richmond City,P.O. Box,VA,V48
23261,Richmond,Richmond City,P.O. Box,VA,V48
23269,Richmond,Richmond City,Unique,VA,V48
23273,Henrico,Richmond City,Unique,VA,V48
23274,Richmond,Richmond City,Unique,VA,V48
23276,Richmond,Richmond City,Unique,VA,V48
23278,Richmond,Richmond City,Unique,VA,V48
23279,Richmond,Richmond City,Unique,VA,V48
23282,Richmond,Richmond City,Unique,VA,V48
23284,Richmond,Richmond City,P.O. Box,VA,V48
23285,Richmond,Richmond City,P.O. Box,VA,V48
23286,Richmond,Richmond City,Unique,VA,V48
23288,Henrico,Henrico,Unique,VA,V47
23289,Richmond,Richmond City,Unique,VA,V48
23290,Richmond,Richmond City,Unique,VA,V48
23291,Richmond,Richmond City,Unique,VA,V48
23292,Richmond,Richmond City,Unique,VA,V48
23293,Richmond,Richmond City,Unique,VA,V48
23294,Henrico,Henrico,Standard,VA,V47
23295,Richmond,Richmond City,Unique,VA,V48
23297,Richmond,Chesterfield,Unique,VA,V83
23298,Richmond,Richmond City,Standard,VA,V48
23301,Accomac,Accomack,Standard,VA,V00
23302,Assawoman,Accomack,Standard,VA,V00
23303,Atlantic,Accomack,Standard,VA,V00
23304,Battery Park,Isle Of Wight,P.O. Box,VA,V67
23306,Belle Haven,Accomack,Standard,VA,V00
23307,Birdsnest,Northampton,Standard,VA,V00
23308,Bloxom,Accomack,Standard,VA,V00
23310,Cape Charles,Northampton,Standard,VA,V00
23313,Capeville,Northampton,P.O. Box,VA,V00
23314,Carrollton,Isle Of Wight,Standard,VA,V67
23315,Carrsville,Isle Of Wight,Standard,VA,V67
23316,Cheriton,Northampton,P.O. Box,VA,V00
23320,Chesapeake,Chesapeake City,Standard,VA,V65
23321,Chesapeake,Chesapeake City,Standard,VA,V65
23322,Chesapeake,Chesapeake City,Standard,VA,V65
23323,Chesapeake,Chesapeake City,Standard,VA,V65
23324,Chesapeake,Chesapeake City,Standard,VA,V65
23325,Chesapeake,Chesapeake City,Standard,VA,V65
23326,Chesapeake,Chesapeake City,Unique,VA,V65
23327,Chesapeake,Chesapeake City,P.O. Box,VA,V65
23328,Chesapeake,Chesapeake City,P.O. Box,VA,V65
23336,Chincoteague Island,Accomack,Standard,VA,V00
23337,Wallops Island,Accomack,Standard,VA,V00
23341,Craddockville,Accomack,P.O. Box,VA,V00
23345,Davis Wharf,Accomack,Standard,VA,V00
23347,Eastville,Northampton,P.O. Box,VA,V00
23350,Exmore,Northampton,Standard,VA,V00
23354,Franktown,Northampton,Standard,VA,V00
23356,Greenbackville,Accomack,Standard,VA,V00
23357,Greenbush,Accomack,Standard,VA,V00
23358,Hacksneck,Accomack,Standard,VA,V00
23359,Hallwood,Accomack,Standard,VA,V00
23389,Harborton,Accomack,P.O. Box,VA,V00
23395,Horntown,Accomack,Standard,VA,V00
23396,Oak Hall,Accomack,Standard,VA,V00
23397,Isle Of Wight,Isle Of Wight,P.O. Box,VA,V67
23398,Jamesville,Northampton,P.O. Box,VA,V00
23399,Jenkins Bridge,Accomack,Standard,VA,V00
23401,Keller,Accomack,P.O. Box,VA,V00
23404,Locustville,Accomack,Standard,VA,V00
23405,Machipongo,Northampton,Standard,VA,V00
23407,Mappsville,Accomack,P.O. Box,VA,V00
23408,Marionville,Northampton,P.O. Box,VA,V00
23409,Mears,Accomack,Standard,VA,V00
23410,Melfa,Accomack,Standard,VA,V00
23412,Modest Town,Accomack,P.O. Box,VA,V00
23413,Nassawadox,Northampton,P.O. Box,VA,V00
23414,Nelsonia,Accomack,P.O. Box,VA,V00
23415,New Church,Accomack,Standard,VA,V00
23416,Oak Hall,Accomack,Standard,VA,V00
23417,Onancock,Accomack,Standard,VA,V00
23418,Onley,Accomack,Standard,VA,V00
23419,Oyster,Northampton,P.O. Box,VA,V00
23420,Painter,Accomack,Standard,VA,V00
23421,Parksley,Accomack,Standard,VA,V00
23422,Pungoteague,Accomack,P.O. Box,VA,V00
23423,Quinby,Accomack,P.O. Box,VA,V00
23424,Rescue,Isle Of Wight,P.O. Box,VA,V67
23426,Sanford,Accomack,Standard,VA,V00
23427,Saxis,Accomack,P.O. Box,VA,V00
23429,Seaview,Northampton,P.O. Box,VA,V00
23430,Smithfield,Isle Of Wight,Standard,VA,V67
23431,Smithfield,Isle Of Wight,P.O. Box,VA,V67
23432,Suffolk,Suffolk City,Standard,VA,V66
23433,Suffolk,Suffolk City,Standard,VA,V66
23434,Suffolk,Suffolk City,Standard,VA,V66
23435,Suffolk,Suffolk City,Standard,VA,V66
23436,Suffolk,Suffolk City,Standard,VA,V66
23437,Suffolk,Suffolk City,Standard,VA,V66
23438,Suffolk,Suffolk City,Standard,VA,V66
23439,Suffolk,Suffolk City,P.O. Box,VA,V66
23440,Tangier,Accomack,P.O. Box,VA,V00
23441,Tasley,Accomack,P.O. Box,VA,V00
23442,Temperanceville,Accomack,Standard,VA,V00
23443,Townsend,Northampton,P.O. Box,VA,V00
23450,Virginia Beach,Virginia Beach City,P.O. Box,VA,V63
23451,Virginia Beach,Virginia Beach City,Standard,VA,V63
23452,Virginia Beach,Virginia Beach City,Standard,VA,V63
23453,Virginia Beach,Virginia Beach City,Standard,VA,V63
23454,Virginia Beach,Virginia Beach City,Standard,VA,V63
23455,Virginia Beach,Virginia Beach City,Standard,VA,V63
23456,Virginia Beach,Virginia Beach City,Standard,VA,V63
23457,Virginia Beach,Virginia Beach City,Standard,VA,V63
23458,Virginia Beach,Virginia Beach City,P.O. Box,VA,V63
23459,Virginia Beach,Virginia Beach City,Standard,VA,V63
23460,Virginia Beach,Virginia Beach City,Standard,VA,V63
23461,Virginia Beach,Virginia Beach City,Standard,VA,V63
23462,Virginia Beach,Virginia Beach City,Standard,VA,V63
23463,Virginia Beach,Virginia Beach City,Unique,VA,V63
23464,Virginia Beach,Virginia Beach City,Standard,VA,V63
23465,Virginia Beach,Virginia Beach City,Unique,VA,V63
23466,Virginia Beach,Virginia Beach City,P.O. Box,VA,V63
23467,Virginia Beach,Virginia Beach City,P.O. Box,VA,V63
23471,Virginia Beach,Virginia Beach City,P.O. Box,VA,V63
23479,Virginia Beach,Virginia Beach City,Unique,VA,V63
23480,Wachapreague,Accomack,P.O. Box,VA,V00
23482,Wardtown,Northampton,P.O. Box,VA,V00
23483,Wattsville,Accomack,P.O. Box,VA,V00
23486,Willis Wharf,Northampton,P.O. Box,VA,V00
23487,Windsor,Isle Of Wight,Standard,VA,V67
23488,Withams,Accomack,Standard,VA,V00
23501,Norfolk,Norfolk City,P.O. Box,VA,V62
23502,Norfolk,Norfolk City,Standard,VA,V62
